,index,customer_id,month,category,payment_type,spend
53965,216510,ATQCUS1133,August,Apparel,Credit Card,498.0
53966,216514,ATQCUS0456,September,Electronics,Credit Card,1465.0
53967,216515,ATQCUS1877,May,Travel,Credit Card,478.0
53968,216517,ATQCUS0485,May,Electronics,Credit Card,3552.0
53969,216525,ATQCUS3728,May,Food,Credit Card,225.0
53970,216526,ATQCUS2550,October,Apparel,Credit Card,1359.0
53971,216527,ATQCUS3642,July,Others,Credit Card,142.0
53972,216532,ATQCUS0581,July,Electronics,Credit Card,1384.0
53973,216538,ATQCUS1232,August,Groceries,Credit Card,2717.0
53974,216542,ATQCUS0427,May,Health & Wellness,Credit Card,494.0
53975,216570,ATQCUS2854,May,Food,Credit Card,343.0
53976,216580,ATQCUS2567,September,Entertainment,Credit Card,931.0
53977,216581,ATQCUS0175,May,Travel,Credit Card,1111.0
53978,216586,ATQCUS3357,September,Apparel,Credit Card,675.0
53979,216587,ATQCUS2798,October,Electronics,Credit Card,732.0
53980,216588,ATQCUS1305,May,Food,Credit Card,305.0
53981,216590,ATQCUS3711,August,Health & Wellness,Credit Card,1545.0
53982,216592,ATQCUS2369,September,Electronics,Credit Card,1756.0
53983,216595,ATQCUS3809,May,Electronics,Credit Card,674.0
53984,216597,ATQCUS0989,July,Health & Wellness,Credit Card,1442.0
53985,216601,ATQCUS1807,September,Health & Wellness,Credit Card,1279.0
53986,216605,ATQCUS1344,July,Electronics,Credit Card,1900.0
53987,216608,ATQCUS0310,May,Travel,Credit Card,1069.0
53988,216609,ATQCUS2358,October,Travel,Credit Card,1408.0
53989,216611,ATQCUS2662,May,Electronics,Credit Card,1146.0
53990,216613,ATQCUS3257,July,Travel,Credit Card,421.0
53991,216614,ATQCUS1470,October,Travel,Credit Card,477.0
53992,216616,ATQCUS1189,July,Bills,Credit Card,1265.0
53993,216618,ATQCUS3156,July,Health & Wellness,Credit Card,596.0
53994,216619,ATQCUS1161,July,Others,Credit Card,389.0
53995,216623,ATQCUS2757,August,Apparel,Credit Card,897.0
53996,216629,ATQCUS0957,May,Entertainment,Credit Card,489.0
53997,216636,ATQCUS2611,June,Electronics,Credit Card,1233.0
53998,216643,ATQCUS0756,August,Electronics,Credit Card,1456.0
53999,216645,ATQCUS2150,August,Groceries,Credit Card,1143.0
54000,216648,ATQCUS2673,August,Travel,Credit Card,1076.0
54001,216653,ATQCUS3858,October,Groceries,Credit Card,228.0
54002,216654,ATQCUS0977,October,Entertainment,Credit Card,936.0
54003,216658,ATQCUS3603,June,Electronics,Credit Card,1684.0
54004,216677,ATQCUS0423,August,Others,Credit Card,421.0
54005,216678,ATQCUS1444,May,Health & Wellness,Credit Card,437.0
54006,216687,ATQCUS0325,September,Travel,Credit Card,4561.0
54007,216688,ATQCUS2326,July,Others,Credit Card,191.0
54008,216692,ATQCUS2918,September,Food,Credit Card,842.0
54009,216695,ATQCUS2675,September,Others,Credit Card,379.0
54010,216698,ATQCUS0678,June,Others,Credit Card,182.0
54011,216703,ATQCUS0492,June,Food,Credit Card,521.0
54012,216707,ATQCUS0081,October,Electronics,Credit Card,619.0
54013,216708,ATQCUS0630,July,Food,Credit Card,558.0
54014,216709,ATQCUS0546,May,Electronics,Credit Card,1057.0
54015,216711,ATQCUS2230,July,Travel,Credit Card,1134.0
54016,216712,ATQCUS0071,August,Bills,Credit Card,287.0
54017,216716,ATQCUS1014,October,Groceries,Credit Card,1461.0
54018,216717,ATQCUS3936,May,Apparel,Credit Card,411.0
54019,216718,ATQCUS3677,May,Bills,Credit Card,3362.0
54020,216726,ATQCUS0553,October,Travel,Credit Card,702.0
54021,216732,ATQCUS0420,June,Others,Credit Card,253.0
54022,216735,ATQCUS0662,August,Health & Wellness,Credit Card,358.0
54023,216745,ATQCUS0740,August,Entertainment,Credit Card,278.0
54024,216749,ATQCUS1676,June,Bills,Credit Card,1643.0
54025,216752,ATQCUS0775,June,Entertainment,Credit Card,1256.0
54026,216762,ATQCUS0281,July,Food,Credit Card,626.0
54027,216763,ATQCUS1689,May,Bills,Credit Card,2055.0
54028,216765,ATQCUS0533,October,Health & Wellness,Credit Card,753.0
54029,216766,ATQCUS1363,September,Travel,Credit Card,1847.0
54030,216768,ATQCUS0198,July,Groceries,Credit Card,1877.0
54031,216773,ATQCUS1220,September,Electronics,Credit Card,3329.0
54032,216776,ATQCUS3860,July,Apparel,Credit Card,583.0
54033,216778,ATQCUS3834,October,Others,Credit Card,134.0
54034,216780,ATQCUS3911,May,Entertainment,Credit Card,430.0
54035,216786,ATQCUS3223,May,Entertainment,Credit Card,823.0
54036,216790,ATQCUS1908,May,Food,Credit Card,514.0
54037,216793,ATQCUS3026,May,Bills,Credit Card,424.0
54038,216795,ATQCUS1664,July,Health & Wellness,Credit Card,1062.0
54039,216800,ATQCUS0184,October,Others,Credit Card,205.0
54040,216808,ATQCUS2633,May,Electronics,Credit Card,1166.0
54041,216814,ATQCUS3747,June,Groceries,Credit Card,291.0
54042,216815,ATQCUS1028,August,Electronics,Credit Card,2060.0
54043,216825,ATQCUS1283,July,Groceries,Credit Card,1609.0
54044,216828,ATQCUS0711,September,Health & Wellness,Credit Card,412.0
54045,216833,ATQCUS1451,September,Food,Credit Card,587.0
54046,216837,ATQCUS3903,July,Food,Credit Card,493.0
54047,216845,ATQCUS2664,July,Apparel,Credit Card,659.0
54048,216850,ATQCUS0634,September,Health & Wellness,Credit Card,633.0
54049,216851,ATQCUS2110,July,Health & Wellness,Credit Card,1726.0
54050,216852,ATQCUS1685,August,Bills,Credit Card,3507.0
54051,216857,ATQCUS3725,June,Entertainment,Credit Card,641.0
54052,216860,ATQCUS1737,September,Bills,Credit Card,2103.0
54053,216866,ATQCUS1817,September,Electronics,Credit Card,1956.0
54054,216873,ATQCUS0090,October,Others,Credit Card,123.0
54055,216876,ATQCUS1343,July,Bills,Credit Card,2064.0
54056,216881,ATQCUS3864,September,Entertainment,Credit Card,510.0
54057,216893,ATQCUS3568,August,Entertainment,Credit Card,602.0
54058,216912,ATQCUS3611,August,Bills,Credit Card,1381.0
54059,216916,ATQCUS1768,August,Groceries,Credit Card,1317.0
54060,216917,ATQCUS2500,July,Electronics,Credit Card,690.0
54061,216922,ATQCUS1991,August,Travel,Credit Card,510.0
54062,216923,ATQCUS0630,October,Entertainment,Credit Card,587.0
54063,216927,ATQCUS3018,September,Groceries,Credit Card,836.0
54064,216928,ATQCUS3597,July,Health & Wellness,Credit Card,369.0
54065,216933,ATQCUS3640,June,Entertainment,Credit Card,383.0
54066,216934,ATQCUS3151,May,Entertainment,Credit Card,2999.0
54067,216936,ATQCUS2053,August,Others,Credit Card,84.0
54068,216942,ATQCUS1300,October,Food,Credit Card,318.0
54069,216947,ATQCUS0536,August,Travel,Credit Card,1780.0
54070,216948,ATQCUS3122,June,Food,Credit Card,837.0
54071,216951,ATQCUS0969,July,Travel,Credit Card,904.0
54072,216958,ATQCUS1025,May,Others,Credit Card,125.0
54073,216960,ATQCUS2253,September,Apparel,Credit Card,562.0
54074,216965,ATQCUS0942,May,Entertainment,Credit Card,1177.0
54075,216966,ATQCUS0155,June,Groceries,Credit Card,2067.0
54076,216970,ATQCUS3164,August,Apparel,Credit Card,1479.0
54077,216973,ATQCUS3778,July,Bills,Credit Card,77.0
54078,216975,ATQCUS1524,July,Bills,Credit Card,3532.0
54079,216986,ATQCUS3727,June,Others,Credit Card,258.0
54080,216992,ATQCUS3009,June,Bills,Credit Card,773.0
54081,216995,ATQCUS2687,October,Bills,Credit Card,2294.0
54082,217000,ATQCUS2815,September,Groceries,Credit Card,1239.0
54083,217008,ATQCUS0663,October,Food,Credit Card,370.0
54084,217013,ATQCUS3933,June,Entertainment,Credit Card,229.0
54085,217014,ATQCUS3186,July,Health & Wellness,Credit Card,389.0
54086,217019,ATQCUS0018,September,Travel,Credit Card,431.0
54087,217022,ATQCUS0312,May,Electronics,Credit Card,2041.0
54088,217029,ATQCUS3925,July,Bills,Credit Card,1057.0
54089,217034,ATQCUS3622,August,Apparel,Credit Card,374.0
54090,217035,ATQCUS2148,September,Electronics,Credit Card,2032.0
54091,217040,ATQCUS2385,August,Entertainment,Credit Card,413.0
54092,217042,ATQCUS3703,September,Apparel,Credit Card,330.0
54093,217046,ATQCUS0937,August,Bills,Credit Card,8277.0
54094,217048,ATQCUS3426,August,Electronics,Credit Card,883.0
54095,217050,ATQCUS1516,August,Bills,Credit Card,1662.0
54096,217052,ATQCUS2183,May,Food,Credit Card,793.0
54097,217053,ATQCUS2670,August,Food,Credit Card,590.0
54098,217056,ATQCUS0915,June,Food,Credit Card,1388.0
54099,217063,ATQCUS2003,August,Others,Credit Card,347.0
54100,217066,ATQCUS3015,September,Bills,Credit Card,2508.0
54101,217076,ATQCUS2152,August,Electronics,Credit Card,1526.0
54102,217077,ATQCUS1825,May,Bills,Credit Card,2579.0
54103,217079,ATQCUS0012,August,Electronics,Credit Card,1972.0
54104,217081,ATQCUS2202,May,Travel,Credit Card,2164.0
54105,217083,ATQCUS1977,October,Bills,Credit Card,1550.0
54106,217084,ATQCUS0170,July,Travel,Credit Card,2422.0
54107,217088,ATQCUS1531,July,Travel,Credit Card,1336.0
54108,217090,ATQCUS0155,June,Food,Credit Card,870.0
54109,217091,ATQCUS0024,May,Travel,Credit Card,228.0
54110,217092,ATQCUS0447,June,Travel,Credit Card,874.0
54111,217097,ATQCUS3779,September,Electronics,Credit Card,488.0
54112,217098,ATQCUS2495,August,Food,Credit Card,738.0
54113,217103,ATQCUS3546,September,Electronics,Credit Card,2866.0
54114,217107,ATQCUS3751,September,Apparel,Credit Card,3647.0
54115,217110,ATQCUS1315,May,Bills,Credit Card,1306.0
54116,217112,ATQCUS0850,May,Apparel,Credit Card,180.0
54117,217114,ATQCUS0854,May,Food,Credit Card,192.0
54118,217115,ATQCUS3172,October,Others,Credit Card,345.0
54119,217116,ATQCUS2617,May,Electronics,Credit Card,439.0
54120,217117,ATQCUS0336,September,Health & Wellness,Credit Card,1515.0
54121,217118,ATQCUS0192,May,Travel,Credit Card,929.0
54122,217121,ATQCUS3409,July,Groceries,Credit Card,351.0
54123,217122,ATQCUS3527,September,Groceries,Credit Card,1485.0
54124,217123,ATQCUS1694,September,Health & Wellness,Credit Card,1757.0
54125,217124,ATQCUS3956,October,Food,Credit Card,448.0
54126,217127,ATQCUS1030,June,Food,Credit Card,386.0
54127,217133,ATQCUS2047,May,Others,Credit Card,268.0
54128,217144,ATQCUS1828,August,Electronics,Credit Card,2269.0
54129,217146,ATQCUS0490,June,Health & Wellness,Credit Card,897.0
54130,217148,ATQCUS3595,August,Health & Wellness,Credit Card,334.0
54131,217153,ATQCUS1356,August,Bills,Credit Card,2986.0
54132,217163,ATQCUS2547,August,Apparel,Credit Card,1793.0
54133,217164,ATQCUS1283,June,Travel,Credit Card,725.0
54134,217170,ATQCUS0385,July,Entertainment,Credit Card,784.0
54135,217181,ATQCUS0038,October,Electronics,Credit Card,1257.0
54136,217186,ATQCUS2285,September,Bills,Credit Card,3189.0
54137,217188,ATQCUS3815,May,Food,Credit Card,593.0
54138,217190,ATQCUS0149,June,Food,Credit Card,1105.0
54139,217200,ATQCUS2363,June,Apparel,Credit Card,475.0
54140,217205,ATQCUS1119,October,Others,Credit Card,373.0
54141,217211,ATQCUS2659,May,Apparel,Credit Card,1187.0
54142,217216,ATQCUS1392,July,Travel,Credit Card,1236.0
54143,217217,ATQCUS1799,August,Travel,Credit Card,754.0
54144,217218,ATQCUS2066,June,Travel,Credit Card,123.0
54145,217221,ATQCUS3891,June,Food,Credit Card,803.0
54146,217225,ATQCUS3717,August,Bills,Credit Card,1325.0
54147,217229,ATQCUS1477,May,Travel,Credit Card,277.0
54148,217235,ATQCUS3728,August,Others,Credit Card,183.0
54149,217240,ATQCUS3229,May,Entertainment,Credit Card,939.0
54150,217249,ATQCUS3779,May,Electronics,Credit Card,352.0
54151,217264,ATQCUS3848,August,Travel,Credit Card,486.0
54152,217272,ATQCUS0911,September,Groceries,Credit Card,2308.0
54153,217275,ATQCUS2283,May,Electronics,Credit Card,1321.0
54154,217276,ATQCUS2509,June,Food,Credit Card,317.0
54155,217277,ATQCUS2025,May,Food,Credit Card,339.0
54156,217285,ATQCUS3763,September,Health & Wellness,Credit Card,1694.0
54157,217286,ATQCUS1364,May,Health & Wellness,Credit Card,581.0
54158,217290,ATQCUS2167,July,Travel,Credit Card,1107.0
54159,217294,ATQCUS0981,September,Electronics,Credit Card,1886.0
54160,217295,ATQCUS1943,August,Bills,Credit Card,761.0
54161,217296,ATQCUS1761,September,Health & Wellness,Credit Card,1476.0
54162,217300,ATQCUS3220,September,Electronics,Credit Card,915.0
54163,217308,ATQCUS0891,October,Travel,Credit Card,1707.0
54164,217311,ATQCUS3010,May,Health & Wellness,Credit Card,1036.0
54165,217312,ATQCUS1310,October,Bills,Credit Card,1480.0
54166,217313,ATQCUS0916,July,Food,Credit Card,913.0
54167,217314,ATQCUS3241,June,Apparel,Credit Card,437.0
54168,217315,ATQCUS0469,August,Travel,Credit Card,2591.0
54169,217317,ATQCUS2707,August,Groceries,Credit Card,426.0
54170,217319,ATQCUS1277,June,Others,Credit Card,314.0
54171,217323,ATQCUS1917,September,Electronics,Credit Card,714.0
54172,217325,ATQCUS0906,June,Travel,Credit Card,1446.0
54173,217326,ATQCUS1584,June,Electronics,Credit Card,1468.0
54174,217330,ATQCUS2184,May,Groceries,Credit Card,1127.0
54175,217333,ATQCUS3541,May,Bills,Credit Card,2909.0
54176,217343,ATQCUS0885,August,Electronics,Credit Card,1813.0
54177,217344,ATQCUS0439,October,Entertainment,Credit Card,677.0
54178,217347,ATQCUS2844,September,Health & Wellness,Credit Card,1925.0
54179,217351,ATQCUS1958,May,Food,Credit Card,404.0
54180,217352,ATQCUS2774,July,Others,Credit Card,111.0
54181,217353,ATQCUS1274,May,Travel,Credit Card,1126.0
54182,217359,ATQCUS0474,October,Food,Credit Card,1111.0
54183,217362,ATQCUS1022,June,Electronics,Credit Card,1242.0
54184,217368,ATQCUS2723,May,Health & Wellness,Credit Card,3381.0
54185,217377,ATQCUS0483,August,Apparel,Credit Card,721.0
54186,217380,ATQCUS3471,July,Travel,Credit Card,1932.0
54187,217381,ATQCUS0992,August,Others,Credit Card,518.0
54188,217382,ATQCUS3632,June,Travel,Credit Card,1053.0
54189,217383,ATQCUS3034,September,Entertainment,Credit Card,266.0
54190,217386,ATQCUS1687,June,Groceries,Credit Card,997.0
54191,217393,ATQCUS2502,September,Others,Credit Card,422.0
54192,217397,ATQCUS0230,May,Bills,Credit Card,2725.0
54193,217399,ATQCUS0320,July,Entertainment,Credit Card,1507.0
54194,217400,ATQCUS3765,September,Others,Credit Card,342.0
54195,217406,ATQCUS2781,May,Electronics,Credit Card,497.0
54196,217410,ATQCUS0959,October,Health & Wellness,Credit Card,1511.0
54197,217412,ATQCUS3467,May,Food,Credit Card,555.0
54198,217413,ATQCUS2880,May,Health & Wellness,Credit Card,1097.0
54199,217415,ATQCUS2553,September,Groceries,Credit Card,1770.0
54200,217423,ATQCUS2214,June,Apparel,Credit Card,1424.0
54201,217425,ATQCUS1268,June,Bills,Credit Card,2545.0
54202,217426,ATQCUS3737,June,Health & Wellness,Credit Card,1136.0
54203,217439,ATQCUS0803,July,Entertainment,Credit Card,477.0
54204,217440,ATQCUS0460,May,Travel,Credit Card,2054.0
54205,217455,ATQCUS3212,October,Bills,Credit Card,432.0
54206,217461,ATQCUS3255,October,Bills,Credit Card,538.0
54207,217463,ATQCUS1259,August,Bills,Credit Card,2426.0
54208,217470,ATQCUS2627,August,Entertainment,Credit Card,181.0
54209,217476,ATQCUS1149,July,Health & Wellness,Credit Card,1144.0
54210,217477,ATQCUS3542,May,Bills,Credit Card,2900.0
54211,217479,ATQCUS2636,August,Health & Wellness,Credit Card,4345.0
54212,217481,ATQCUS2274,July,Groceries,Credit Card,1783.0
54213,217483,ATQCUS3582,June,Bills,Credit Card,2165.0
54214,217487,ATQCUS3736,August,Groceries,Credit Card,294.0
54215,217492,ATQCUS1256,October,Apparel,Credit Card,186.0
54216,217495,ATQCUS1512,August,Travel,Credit Card,510.0
54217,217499,ATQCUS1059,May,Food,Credit Card,268.0
54218,217501,ATQCUS2886,September,Groceries,Credit Card,672.0
54219,217503,ATQCUS0139,July,Health & Wellness,Credit Card,1007.0
54220,217504,ATQCUS2807,September,Entertainment,Credit Card,270.0
54221,217509,ATQCUS3819,October,Travel,Credit Card,636.0
54222,217516,ATQCUS1726,September,Health & Wellness,Credit Card,965.0
54223,217520,ATQCUS1959,June,Health & Wellness,Credit Card,901.0
54224,217521,ATQCUS2555,June,Groceries,Credit Card,1591.0
54225,217525,ATQCUS1312,October,Entertainment,Credit Card,342.0
54226,217528,ATQCUS1080,August,Entertainment,Credit Card,1121.0
54227,217532,ATQCUS1336,August,Others,Credit Card,169.0
54228,217542,ATQCUS3866,July,Groceries,Credit Card,103.0
54229,217549,ATQCUS3537,June,Health & Wellness,Credit Card,1175.0
54230,217553,ATQCUS2336,September,Health & Wellness,Credit Card,1719.0
54231,217562,ATQCUS2228,August,Apparel,Credit Card,806.0
54232,217563,ATQCUS0700,September,Health & Wellness,Credit Card,869.0
54233,217564,ATQCUS1896,October,Food,Credit Card,370.0
54234,217565,ATQCUS1417,June,Electronics,Credit Card,1022.0
54235,217569,ATQCUS2147,June,Electronics,Credit Card,1373.0
54236,217571,ATQCUS2840,June,Electronics,Credit Card,438.0
54237,217581,ATQCUS1801,September,Apparel,Credit Card,314.0
54238,217587,ATQCUS2855,July,Electronics,Credit Card,458.0
54239,217597,ATQCUS1620,July,Electronics,Credit Card,896.0
54240,217604,ATQCUS3354,August,Food,Credit Card,489.0
54241,217605,ATQCUS1617,August,Food,Credit Card,348.0
54242,217614,ATQCUS0109,June,Electronics,Credit Card,1079.0
54243,217617,ATQCUS1602,July,Food,Credit Card,397.0
54244,217622,ATQCUS3768,June,Apparel,Credit Card,2255.0
54245,217624,ATQCUS1545,September,Bills,Credit Card,4785.0
54246,217628,ATQCUS1875,October,Health & Wellness,Credit Card,544.0
54247,217629,ATQCUS1177,May,Others,Credit Card,102.0
54248,217631,ATQCUS2715,October,Apparel,Credit Card,1224.0
54249,217635,ATQCUS2571,May,Health & Wellness,Credit Card,3146.0
54250,217641,ATQCUS2750,June,Entertainment,Credit Card,260.0
54251,217642,ATQCUS3067,August,Apparel,Credit Card,510.0
54252,217643,ATQCUS0236,September,Entertainment,Credit Card,1056.0
54253,217653,ATQCUS3102,September,Electronics,Credit Card,440.0
54254,217656,ATQCUS0848,July,Apparel,Credit Card,205.0
54255,217663,ATQCUS0323,May,Others,Credit Card,293.0
54256,217664,ATQCUS1351,October,Food,Credit Card,638.0
54257,217672,ATQCUS2239,August,Bills,Credit Card,1255.0
54258,217675,ATQCUS3313,August,Others,Credit Card,226.0
54259,217676,ATQCUS2403,September,Travel,Credit Card,1615.0
54260,217677,ATQCUS2768,June,Entertainment,Credit Card,307.0
54261,217682,ATQCUS1745,September,Others,Credit Card,309.0
54262,217684,ATQCUS0111,September,Groceries,Credit Card,711.0
54263,217693,ATQCUS2762,August,Others,Credit Card,224.0
54264,217699,ATQCUS0395,July,Travel,Credit Card,1616.0
54265,217701,ATQCUS2668,June,Bills,Credit Card,782.0
54266,217718,ATQCUS2805,September,Groceries,Credit Card,1130.0
54267,217721,ATQCUS0548,July,Food,Credit Card,423.0
54268,217727,ATQCUS3413,June,Groceries,Credit Card,436.0
54269,217731,ATQCUS3029,June,Others,Credit Card,216.0
54270,217733,ATQCUS0864,August,Travel,Credit Card,910.0
54271,217738,ATQCUS1680,June,Health & Wellness,Credit Card,798.0
54272,217742,ATQCUS3299,August,Health & Wellness,Credit Card,397.0
54273,217748,ATQCUS2132,July,Entertainment,Credit Card,530.0
54274,217753,ATQCUS2005,August,Health & Wellness,Credit Card,1797.0
54275,217755,ATQCUS2206,October,Food,Credit Card,1425.0
54276,217758,ATQCUS3363,July,Travel,Credit Card,256.0
54277,217761,ATQCUS0799,October,Others,Credit Card,463.0
54278,217763,ATQCUS3861,October,Health & Wellness,Credit Card,423.0
54279,217765,ATQCUS3054,July,Others,Credit Card,440.0
54280,217766,ATQCUS1082,August,Entertainment,Credit Card,964.0
54281,217767,ATQCUS1670,May,Groceries,Credit Card,827.0
54282,217768,ATQCUS0856,July,Food,Credit Card,352.0
54283,217770,ATQCUS0497,September,Apparel,Credit Card,224.0
54284,217771,ATQCUS2743,June,Food,Credit Card,526.0
54285,217772,ATQCUS3906,June,Apparel,Credit Card,887.0
54286,217773,ATQCUS1417,August,Others,Credit Card,193.0
54287,217776,ATQCUS1416,May,Travel,Credit Card,496.0
54288,217780,ATQCUS3295,September,Bills,Credit Card,306.0
54289,217782,ATQCUS0207,September,Travel,Credit Card,1673.0
54290,217786,ATQCUS0982,October,Bills,Credit Card,2825.0
54291,217790,ATQCUS3654,September,Food,Credit Card,806.0
54292,217793,ATQCUS1111,July,Food,Credit Card,588.0
54293,217797,ATQCUS1110,May,Entertainment,Credit Card,413.0
54294,217798,ATQCUS3016,May,Health & Wellness,Credit Card,1601.0
54295,217802,ATQCUS1451,August,Entertainment,Credit Card,695.0
54296,217804,ATQCUS3469,September,Apparel,Credit Card,421.0
54297,217812,ATQCUS1389,July,Entertainment,Credit Card,568.0
54298,217817,ATQCUS0104,October,Groceries,Credit Card,154.0
54299,217822,ATQCUS1194,May,Entertainment,Credit Card,241.0
54300,217824,ATQCUS0230,July,Electronics,Credit Card,2137.0
54301,217830,ATQCUS1038,October,Groceries,Credit Card,986.0
54302,217832,ATQCUS1708,October,Bills,Credit Card,3170.0
54303,217840,ATQCUS0513,May,Others,Credit Card,166.0
54304,217846,ATQCUS0944,July,Food,Credit Card,1395.0
54305,217850,ATQCUS0960,September,Food,Credit Card,879.0
54306,217851,ATQCUS2689,June,Travel,Credit Card,1148.0
54307,217855,ATQCUS2119,August,Electronics,Credit Card,1397.0
54308,217857,ATQCUS3124,August,Apparel,Credit Card,304.0
54309,217860,ATQCUS0888,May,Groceries,Credit Card,952.0
54310,217862,ATQCUS3661,September,Others,Credit Card,389.0
54311,217871,ATQCUS1689,June,Groceries,Credit Card,1118.0
54312,217873,ATQCUS3666,July,Entertainment,Credit Card,781.0
54313,217874,ATQCUS3537,August,Health & Wellness,Credit Card,886.0
54314,217879,ATQCUS0201,May,Travel,Credit Card,934.0
54315,217891,ATQCUS3715,August,Groceries,Credit Card,1793.0
54316,217893,ATQCUS2445,September,Electronics,Credit Card,666.0
54317,217896,ATQCUS2673,June,Electronics,Credit Card,877.0
54318,217901,ATQCUS0778,May,Travel,Credit Card,1742.0
54319,217906,ATQCUS3619,October,Food,Credit Card,1206.0
54320,217907,ATQCUS2801,July,Food,Credit Card,452.0
54321,217917,ATQCUS1479,May,Others,Credit Card,65.0
54322,217920,ATQCUS2497,August,Bills,Credit Card,1825.0
54323,217921,ATQCUS3245,October,Groceries,Credit Card,277.0
54324,217922,ATQCUS2699,August,Apparel,Credit Card,656.0
54325,217925,ATQCUS0612,July,Electronics,Credit Card,2549.0
54326,217927,ATQCUS3030,June,Entertainment,Credit Card,155.0
54327,217929,ATQCUS1347,July,Health & Wellness,Credit Card,899.0
54328,217931,ATQCUS0981,October,Others,Credit Card,330.0
54329,217940,ATQCUS0504,June,Apparel,Credit Card,182.0
54330,217942,ATQCUS1146,August,Travel,Credit Card,1516.0
54331,217951,ATQCUS3455,July,Bills,Credit Card,4002.0
54332,217957,ATQCUS1355,October,Travel,Credit Card,974.0
54333,217959,ATQCUS1634,June,Electronics,Credit Card,816.0
54334,217960,ATQCUS3905,September,Health & Wellness,Credit Card,495.0
54335,217961,ATQCUS1115,August,Apparel,Credit Card,300.0
54336,217968,ATQCUS0830,October,Food,Credit Card,498.0
54337,217971,ATQCUS2690,June,Groceries,Credit Card,560.0
54338,217975,ATQCUS0239,May,Electronics,Credit Card,1752.0
54339,217979,ATQCUS2978,June,Groceries,Credit Card,522.0
54340,217980,ATQCUS3113,June,Entertainment,Credit Card,98.0
54341,217981,ATQCUS3839,August,Travel,Credit Card,549.0
54342,217982,ATQCUS1886,July,Electronics,Credit Card,593.0
54343,217983,ATQCUS1651,September,Travel,Credit Card,3632.0
54344,217984,ATQCUS2093,September,Food,Credit Card,1542.0
54345,217989,ATQCUS2250,June,Electronics,Credit Card,1366.0
54346,217991,ATQCUS3696,July,Health & Wellness,Credit Card,743.0
54347,218000,ATQCUS0834,July,Groceries,Credit Card,1405.0
54348,218007,ATQCUS2500,September,Travel,Credit Card,1747.0
54349,218012,ATQCUS1235,September,Electronics,Credit Card,4298.0
54350,218016,ATQCUS2343,August,Entertainment,Credit Card,304.0
54351,218031,ATQCUS1358,August,Groceries,Credit Card,2227.0
54352,218034,ATQCUS2135,September,Entertainment,Credit Card,762.0
54353,218036,ATQCUS2088,May,Apparel,Credit Card,1018.0
54354,218038,ATQCUS2355,September,Groceries,Credit Card,1375.0
54355,218043,ATQCUS0520,October,Groceries,Credit Card,2301.0
54356,218044,ATQCUS1869,July,Electronics,Credit Card,628.0
54357,218045,ATQCUS1772,October,Entertainment,Credit Card,352.0
54358,218051,ATQCUS2408,August,Apparel,Credit Card,505.0
54359,218060,ATQCUS3845,September,Travel,Credit Card,672.0
54360,218061,ATQCUS3234,June,Travel,Credit Card,218.0
54361,218063,ATQCUS0419,June,Health & Wellness,Credit Card,337.0
54362,218065,ATQCUS3198,July,Apparel,Credit Card,505.0
54363,218067,ATQCUS3694,September,Food,Credit Card,662.0
54364,218071,ATQCUS3837,July,Others,Credit Card,319.0
54365,218076,ATQCUS0361,May,Electronics,Credit Card,1454.0
54366,218080,ATQCUS1417,October,Groceries,Credit Card,1009.0
54367,218081,ATQCUS0980,June,Groceries,Credit Card,1425.0
54368,218085,ATQCUS3369,October,Health & Wellness,Credit Card,177.0
54369,218087,ATQCUS2340,September,Bills,Credit Card,1353.0
54370,218092,ATQCUS2621,August,Travel,Credit Card,1107.0
54371,218097,ATQCUS0692,September,Food,Credit Card,655.0
54372,218099,ATQCUS1606,July,Electronics,Credit Card,844.0
54373,218100,ATQCUS0621,June,Apparel,Credit Card,357.0
54374,218105,ATQCUS1523,August,Travel,Credit Card,2151.0
54375,218106,ATQCUS3328,September,Others,Credit Card,119.0
54376,218108,ATQCUS3694,July,Groceries,Credit Card,1470.0
54377,218111,ATQCUS0984,August,Health & Wellness,Credit Card,1261.0
54378,218112,ATQCUS3535,August,Apparel,Credit Card,339.0
54379,218116,ATQCUS0877,May,Health & Wellness,Credit Card,276.0
54380,218117,ATQCUS2514,May,Food,Credit Card,383.0
54381,218121,ATQCUS1333,May,Health & Wellness,Credit Card,621.0
54382,218126,ATQCUS1093,May,Entertainment,Credit Card,710.0
54383,218130,ATQCUS1293,June,Bills,Credit Card,1150.0
54384,218132,ATQCUS3727,July,Groceries,Credit Card,1080.0
54385,218135,ATQCUS1207,October,Electronics,Credit Card,1096.0
54386,218136,ATQCUS0658,August,Entertainment,Credit Card,477.0
54387,218139,ATQCUS0652,September,Others,Credit Card,158.0
54388,218141,ATQCUS3990,October,Health & Wellness,Credit Card,837.0
54389,218143,ATQCUS0118,June,Health & Wellness,Credit Card,295.0
54390,218146,ATQCUS2724,October,Apparel,Credit Card,1019.0
54391,218153,ATQCUS0031,September,Travel,Credit Card,322.0
54392,218158,ATQCUS2190,June,Food,Credit Card,1138.0
54393,218161,ATQCUS3920,October,Entertainment,Credit Card,1099.0
54394,218164,ATQCUS1348,September,Health & Wellness,Credit Card,1951.0
54395,218165,ATQCUS2965,October,Bills,Credit Card,1632.0
54396,218166,ATQCUS2391,May,Entertainment,Credit Card,152.0
54397,218172,ATQCUS3531,June,Entertainment,Credit Card,566.0
